科目,名稱,關鍵詞一,關鍵詞二,關鍵詞三,摘要
電腦科學與資訊工程科,以深度學習與遷移學習防範社群媒體片面新聞訊息之研究,錯誤資訊,自然語言處理,情感分析,現代民眾獲取新聞的途徑逐漸轉移到網路媒體，然而在網路資訊快速傳播以及媒體為追求報導曝光度以增加金錢利益的情形下，片面、誘導等形式的新聞標題與短句訊息在新聞媒體傳播中日益嚴重提供的Stance Detection dataset；本次研究透過Fake News Challenge，運用深度學習與遷移學習方法訓練可預測兩文本之間相關程度的自然語言處理模型，在過程中改善調參運用在預測美國新聞媒體於F acebook及訓練方式，並將其實際網路社群平台發文推播新聞的同時所附的短句與新聞報導文本內容之間的相關關係程度，分析社群平台中新聞可能造成的誤導式文句是否實際造成片面報導，而影響了受眾對於媒體的使用程度與信任程度。使此模型有助即時預警社群平台上的報導資訊型態品質，輔助使用者獲取新聞時所應具備的媒體識讀能力，進而改善片面報導於網路的流竄，同時提升未來媒體生態。
電腦科學與資訊工程科,以隨機噪音生成技術為基礎的驗證碼對抗式攻擊防禦機制,驗證碼,Adversarial Attack,Random noising,網路上常常會使用驗證碼(CAPTCHA)防止自動化程序取得網站資源，而一般而言，若驗證碼是可以輕易取得，十分容易被深度學習網路破解。然而，對抗式攻擊(adversarial attack)可以騙過許多深度學習網路。因此，本研究目的為建立能夠破解對抗式攻擊的深度學習網路。主要包含三個部分：建立Captcha breaker、使用對抗式攻擊影響breaker、防禦對抗式攻擊。Captcha breaker的部份使用模擬的目標驗證碼作為訓練資料，以解決訓練資料不足以及人工標籤的問題；而破解adversarial attack會使用adversarial training以及random noising的技術進行。
電腦科學與資訊工程科,由立體思維解循環式最大流量問題＿以教師介聘為例,循環式最大流量,教師介聘,,本研究旨在應用立體思維解決循環式的最大流量問題，於教師介聘中，可提出擁有品質保證之方法，並求得介聘成功人數之區間。教師介聘應為一限制的網路流（每個節點至少一入一出），試著求出最大循環流量。 教師介聘為學校間之教師調換作業，透過志願選填與其他參與者進行交換。以110年的介聘規則而言，介聘順序為單調→五角調→四角調→三角調→互調，相同者以積分高為優先。現有制度受限於作業期程、業務人員能力，約略簡化問題原型，但即使如此，介聘處理的結果仍不提供數據分析，導致無從分析其品質及過程，因此介聘的結果、數量和方法皆仍有很大的研究空間。 此研究除了可使媒合數量最大化外，進而由原模型衍伸出多種策略，可以透過調整參數並於結果與時間中取得平衡。單志願介聘中，透過使用不同模型使準確率（介聘成功人數/最多成功人數）介於88～100%，運算時間與準確率成正相關。多志願介聘以自訂規則作為範例，套用單志願介聘模型呈現效果。
電腦科學與資訊工程科,深度學習掌紋疾病分析系統,深度學習,掌紋,遠距醫療,遠距醫療及自我健康檢測在最近幾年逐漸崛起，其講求利用大眾化的工具即可掌握醫療知識與自我健康監測，並透過大數據分析及人工智慧技術，協助醫師與病患進行更有效的治療，但目前中醫在這方面的研究不多，與影像辨識相關的也只有舌診。目前對於手掌的研究多半止步於身分辨識，因此手診還需中醫師切脈或檢查。本研究作品旨在發展自動手診方法，提供民眾自我健康監測。利用兩種方式CNN圖像分類2.用YOLO 1.整張手的物件偵測進行掌中的特徵點抓取，使其能分辨肝掌、富貴手、蜘蛛痣、汗皰疹、無症狀，最後，並將模型與手機APP結合。
環境工程科,「塑」戰「塑」決──Aspergillus屬分解塑膠屬分解塑膠,塑膠降解,真菌,,本研究選用Aspergillus tubingensis、Aspergillus oryzae、Aspergillus japonicus 三種真菌作為研究對象，將實驗分為兩個部分，一為三種真菌是否能降解PU、PE、PLA三種塑膠，結果發現Aspergillus tubingensis在黑暗中皆能降解塑膠而效果為PU、PE>PLA，Aspergillus oryzae 與Aspergillus japonicus則有降解PU與PLA之能力。二為探討Aspergillus tubingensis在不同色光及不同pH值下降解塑膠的效果，結果發現Aspergillus tubingensis 在相同色光不同瓦數情況下，降解PLA的能力為3W>1W，降解PU則是1W>3W；相同瓦數的情況，降解PU能力為白光>紅光>藍光，降解PLA能力為紅光>白光>藍光；在pH=4及pH=9環境中皆無明顯降解塑膠之能力。
環境工程科,廢油回收新解方-探討廢油再製燃料,廢油回收,酒精凝膠,再生燃料,本研究討論以酒精、沙拉油、飽和醋酸鈣溶液，尋找最佳酒精凝膠的穩定度，增加凝膠穩定度方法：(1)密閉系統，(2)飽和醋酸鈣溶液：酒精以定度會下降，但添加使用過的廢油時，穩定度會增加。1：5的比例，(3)添加沙拉油時，穩沙拉油或回收廢油皆無法直接點燃做為燃料，但若溶入酒精凝膠中，則可製成再生固體燃料，本研究結論：回收廢油10克、酒精10 mL合，就可製得燃燒效能與市售酒精塊相仿、大於、飽和醋酸鈣溶液200 cal/ g 2 mL，於室溫經簡單混的自製固體燃料；若是成分較簡單的回收廢油，除酒精及飽和醋酸溶液，若再添加適量硬脂酸亦可製得固體燃料。本研究讓「回收廢油」產生新的再利用的機會，對環境、綠能有所貢獻。
環境工程科,以磁性Fe3O4分離微塑膠的成效與機制探討,微塑膠,回收,鐵磁流體,微塑膠因為其密度小、表面積大之特性可吸附有害物質，並傳播至各地，而對人體和環境造成危害，故回收微塑膠是科學家研究的重要主題。本實驗發現：在中性50 mL水樣品中回收以砂紙磨製的微塑膠時，加入0.050克的Fe3O4和1~2 mL乙酸乙酯或正己烷後，微塑膠、有機溶劑和Fe3O4可互相吸附，再用磁鐵將三者同時吸出而與水分離，可達到清除微塑膠的效果，不同微塑膠(PP、PET、HDPE和PETG)的清除效果皆可高於89%以上。 而在中性的50 mL水樣品中，回收較大顆粒之微塑膠(顆粒大小介於0.500 mm~2.380 mm)時，加入微塑膠0.5克、水50 mL、0.5克Fe3O4和不等量正己烷時，會有不同回收效果，但普遍以不加入正己烷，微塑膠(PP、HDPE、LDPE和PS)回收效果最佳，皆約85%以上。 推測此清除機制為微塑膠可吸附有機溶劑，有機溶劑可吸附Fe3O4，三者混合後即可用磁鐵以磁力將此混合物和水樣分離，達到清除微塑膠的效果。但當為塑膠顆粒較大、重量較大時，則會停留在有機層中，反而難以用磁鐵分開，故以Fe3O4即可達到回收微塑膠的效果。
環境工程科,探討溫度和碳源對Pantoea sp.處理養殖廢水之影響及應用,Pantoea sp.,生物降解,養殖廢水,本研究探討改善冬季養殖廢水中亞硝酸降解不良的問題。潘朵拉菌天生長並降解水體亞硝酸，不同於其他菌其在低溫時生長較好但降解較Pantoea sp.可在冬差，顯示兩者非正相關。進一步得知溫度會影響Pantoea sp.升，西方墨點法及酵素活性實驗得知細胞內代謝機制，也發現氨濃度降低時降解能力上MDH使冬季亞硝酸降解能力提升6表現量和活性在低溫較高。水體中添加葡萄糖可倍，且不影響其生長，與文獻添加碳源會促進益生菌生長不同。比較各式糖類後得知單醣和雙醣皆可提升降解能力，其中單醣較雙醣好，且此做法適用各鹽度環境，而碳源可提升降解能力，推測因其影響細胞內TCA cycle運作。最後實際到戶外採集養殖池水研究，結果顯示成本低的擴培方式可有效降解亞硝酸，對改善台灣冬季養廢水水質有高度應用價值。
環境工程科,研究以微生物分解廢食用油降低其對環境汙染,廢水油脂處理,油脂分解菌,脂肪分解酶,本研究從餐廳截油槽中採菌，並以含Tween80及Ca2+培養基篩選出具lipase的五種菌。進一步在大豆沙拉油與豬油中培養，發現一號菌及二號菌有較佳的分解能力，二號菌最佳，且二號菌在分解沙拉油(6.0%)的能力大於豬油(4.9%)。將此兩種菌進行深入探討，發現二號菌在處理截油槽中的廢油效能上優於一號菌，且當一、二號菌混合時更佳；於不同油脂Nutrient Broth 培養基的生長情況，二號菌表現比一號菌好。經定序後比對序列後，推斷一號菌接近Serratia marcescens，二號菌較接近Serratia grimesii。總結一、二號菌是具備油脂分解潛力的菌種。   未來規劃，將菌加入自行設計的油脂分解截油槽，比較計算其分解能力，運用於含油脂的廢水處理，減少環境汙染。
環境工程科,見「塑」不見「鱗」？-魚鱗環保薄膜的研發及應用,魚鱗,薄膜,調味包,本研究探討富含膠原蛋白的魚鱗，藉由嘗試各種電器及配合熬煮時間長短，萃取出最佳濃度之魚鱗萃取液，並找出最佳成膜配方為魚鱗萃取液20 g、5 %TG酵素水溶液0.8 mL、甘油 1 mL、乙醇 1.5 mL，以冰箱冷藏方式製作出魚鱗薄膜，接著以自製儀器測量魚鱗薄膜之透水性、穿刺強度、彈性、水溶溫度、膠熔溫度等物理性質，再將製作出的魚鱗薄膜包覆胡椒乾粉及油料醬包，以熱壓來密封包裝膜封口，封膜效果好不會溢出，放入熱水中 2 分鐘內皆可完全溶解，攪拌後調味料分布平均，是很適合當作泡麵調味包的包裝材料，故將魚鱗廢棄物再利用，製作的薄膜不但能食用，亦能取代塑膠，預期可達到「低污染、省資源、無廢棄」等減量減廢之環保理念。
