科目,名稱,關鍵詞一,關鍵詞二,關鍵詞三,摘要
工程學科,為智慧手機打造具有三維觀察功能的便攜式光學切片顯微鏡,光學切片,3D,智慧手機顯微鏡,本作品首先證明了HiLo應用在散射光影像的可行性。目前看到有關HiLo的論文都只有提及收集螢光訊號，沒有看到有用在散射光訊號的收集上。本實驗透過架設自製原型機，證明HiLo 的原理也能夠應用在散射光上，大幅提升HiLo光切片的深度與廣度。再者，本作品將自行撰寫之App結合雲端運算。再經過驗證後確認處理出來的影像是正確的影像。不僅加速影像處理流程，而且使用者只需攜帶手機便可立即看到處理出來的成果。接著，利用3D列表機自製具有光切片功能的手機顯微鏡實體。將原型機微小化並與日常生活常見的手機結合，讓使用者方便使用的同時也實現經濟便利性。最後，實現影像立體化，利用光切片的影像能使得原本平面的2D影像，可以呈現3D的立體化影像。
行為與社會科學科,咀嚼口香糖對於記憶力與情緒放鬆的影響,口香糖,記憶力,情緒放鬆,本研究採用受試者內實驗法進行設計，以加上2次不同時間咀嚼運動與對照組，一共有2*2*2＝11 3個因子（糖分*刺激口味*咀嚼時間），次實驗。每次實驗量測短期記憶與短期工作記憶共6種題項，並透過心律變異器、簡單的腦波偵測儀與問卷調查，瞭解咀嚼口香糖對於情緒放鬆的影響。研究結果發現：咀嚼無糖口香糖對於數字廣度記憶有較佳的效果，反倒是咀嚼有糖薄荷口香糖時，則數字廣度記憶效果最差，甚至比單純咀嚼運動或對照組來得差放鬆上，。其次，在情緒受試者都認為咀嚼有糖薄荷口香糖，其糖分的味覺與薄荷的嗅覺有助於放鬆情緒，但透過心律變異器量測交感神經活性指數與副交感神經活性指數，反倒是增加緊張與焦慮的情緒。其次，從記憶力與心律變異結果得知－有糖分的口香糖會使得情緒較為緊繃與無法鬆懈，因此導致記憶力也跟著有降低的趨勢。但如果經過咀嚼15分鐘後，再進行記憶力量測時，其情緒較為輕鬆而記憶力也有所提升。咀嚼口香糖對於記憶與情緒並沒有太大改變增加，因此，本研究建議如果真的有咀嚼口香糖習慣的人，可咀嚼15到20分鐘再進行相關工作，如此將有稍顯幫助工作績效。但咀嚼有糖分與刺激口味的口香糖，可能會造成反效果。
行為與社會科學科,由擬馬克夫鏈探討臺灣地區總統選舉民調,穩定與變遷,擬馬克夫鏈,媒體選前民調,本研究目的主要是設計一套數學模式以探討臺灣地區選民投票抉擇的穩定與變遷，以及媒體的選前民調的準確度分析。研究中以馬克夫鏈分析臺灣地區選民投票抉擇的穩定與變遷，經研究發現臺灣地區選民投票抉擇乃屬於不穩定狀態。為避免選民因接收到不準確的資訊而改變自身投票抉擇，致影響選舉結果，本研究以科學性方法探討分析了臺灣地區主流媒體公布的民調結果。研究中使用總統選舉的選前民調，透過本研究所提出之「擬馬克夫鏈方法」預測選舉結果，再將此結果與中選會公布的實際選舉結果進行交叉比對以評估其準確度。本研究希望可以提出有效工具透過逆向工程方法來適時監督媒體，降低可能影響選民投票抉擇的人為操作，讓民調對於選民的投票抉擇有正向幫助；而透過較精準的民調以使未來選舉結果可以更進一步貼近民意，讓臺灣能邁向更好的未來。
行為與社會科學科,公益是否有價？ ── 論消費者背景變項與公益商品之關聯,利他,公益,價差,消費者對於公益商品的訂價看法為何？利他行為會不會有價差？本研究採取隨機分派之問卷研究法，調查板橋車站內受試者所認為的合理公益餅乾售價。問卷分為兩個模組，分別為公益餅乾與非公益餅乾，消費者填答自齡、教育程度等等基本資料。研究者將600份問卷排除遺漏值後，以己所認為的合理價格，並同時填寫性別、年584年齡介於21到30歲之份數據資料進行迴歸分析。分析結果指出，間的青年，最不願意為公益理念付出金錢，同時，教育程度越高以及感情狀態處於單身者也不願意為公益理念付出價差，而整體來說，受試者公益與非公益模組間的價差大約為平均價格的百分之十。研究者對此四項主要發現進行推論與探討，並期望日後有更多相關方面的研究。
物理與天文學科,圓周運動變形之摩擦力與物理建模之探討,摩擦力,數值分析,,本實驗主要是要透過實驗及程式模擬分析，探討變形之阿特午機在一般狀況下及過渡期的運動過程。透過實驗，我們找出不同的初始條件對於運動結果的影響，如質量比、繩長等。我們透過實驗和數值分析建構變形之阿特午機的模型。因為摩擦力和空氣阻力對於運動的影響皆不可忽略，因此我們也設計阿特午機和鉛直圓周運動的實驗以求出兩個影響因素的參數，並將其結果統整於理論分析中。這份研究有助於我們了解力學分析的過程，目前我們也正在進行更詳細的數值分析，我們也希望能在之後將變形之阿特午機的理論與實驗結果結合，預測不同變因的實驗結果。
物理與天文學科,實驗探討奈米氣泡水溶液的物理性質,奈米氣泡,界面電位,表面張力,將氮、氧、二氧化碳等三種氣體，分別注入水中成為飽和水溶液，將氣體水溶液分裝入塑膠試管中，用超音波洗淨儀以42kHz的頻率振動，可形成奈米氣泡水溶液。利用及界面電位量測儀測量氣泡的尺寸以及界面電位後，作奈米粒徑實驗探討不同尺寸的奈米氣泡對水溶液的磁性、表面張力、折射率、黏滯係數、以及擴散係數等物理性質的影響。實驗得知: ( 1 )氮和二氧化碳的奈米氣泡的尺寸愈小，水溶液受到的磁力愈大，氧氣則相反。( 2 ) 三種氣體水溶液的表面張力都是奈米氣泡尺寸愈小，表面張力愈小。( 3 )三種氣體水溶液的折射率都是奈米氣泡尺寸愈小，折射率愈大。( 4 )三種氣體水溶液的黏滯係數都是奈米氣泡尺寸愈小，黏滯係數愈小，110nm的二氧化碳奈米氣泡使水的黏滯係數降低38.8％。( 5 )三種氣體水溶液都會阻止甘油在水中的擴散，使其擴散係數變小。
物理與天文學科,"高熵合金Alx CoCrFeNi (x = 0 - 0.4), Al0.5CrFeMnNi, CoCrFeNiMn 和FeCrNi近常數電阻率之研究",高熵合金,電阻率,XRD,二元合金的電阻率大小取決於合金的有序度的大小，當「無序相」出現時，合金在等莫耳比例混和會有最高電阻率，以CuxAu1-x為例大約為7倍，但是如果「有序相」出現時，例如混和比例為25%(Cu3Au)及50%(CuAu)會出現電阻率大幅度下降現象，甚至接近純金屬元素之電阻率，因此我們猜想如果合金由三元到五元等莫耳比例混和，預期可能會出現類似結果，查文獻後才知道有一種合金叫做高熵合金(五元以上合金)。然而研究結果令人驚訝，我們觀察到極高的電阻率產生，大約為混合法則所得的21倍，以及異常小的電阻率溫度效應，經由XRD探測發現多元合金都有無序相出現，然而在300 K到673 K範圍內電阻率卻接近定值，實驗結果呈現殘留85%的電阻率，表示高熵合金的晶格內有高濃度的本質缺陷(Intrinsic defect)。 
物理與天文學科,水波虛擬干涉全像法與光聲成像,虛擬干涉全像法,相干性,光聲效應,全像攝影運用光波干涉性質呈現物體影像。干涉是波基本性質因此嘗試改以水波當波源，經過全像攝影相同過程來呈現物體影像。 將訊號產生器產生訊號一分為二，一個接到振動器產生水波，用光感測器接收相當於全像攝影物體波，另一個訊號直接以電壓感測器測量作為一虛擬平面參考波，將兩數值相加模擬物體波與參考波干涉，得到一數位化水波全像片。然後以程式計算虛擬平面參考波通過水波全像片，全像片上各個點波源相互干涉結果，成功將影像重建出來。討論影響影像重建變因、鑑別率，將不同位置物體影像一層一層顯示達成斷層掃瞄效果。水波「虛擬干涉全像法」是我們自行發展出來，以關鍵字搜尋並沒有發現類似實驗。 最後將相同原理運用在「光聲成像」，將一調變頻率40KHz光照射在物體上，經光聲效應轉換成聲波，將聲波經由「虛擬干涉全像法」成功呈現物體影像。
物理與天文學科,利用星團內短週期變星性質與星團運動狀態對疏散星團的性質探討 ——以英仙座雙星團為例,疏散星團,短週期變星,動力學,本研究主要目的在於利用現有的天文資料庫搜集星團成員星，並探討疏散星團中短週期變星的類型與空間分佈，以及星團在銀河系中的運動狀態，希望能對疏散星團的演化有更進一步的瞭解。英仙座雙星團在天空中的投影很靠近，以往文獻認為此雙星團可能相互影響，因此我以此天體當研究目標。除了線上天文資料庫檢索結果可以用來分析星團成員及基本物理參數，我還利用青藏天文台來取得觀測資料以填補研究中變星數據的不足。利用 2MASS測光數據及蓋亞巡天自行數據，此雙星團我挑選出共約80個成員星，另外我分析了51顆變星，其中有17顆星是經由本次觀測得到的新週期。根據該天體的自行與徑向速度，其運動狀態是以一快一慢的速度朝向銀心運動，並皆以銀心為中心相同方向旋轉，且在垂直銀盤方向同時向下遠離銀盤。
物理與天文學科,奈米濃縮晶片運用於人體體液濃縮之研究,預濃縮晶片,微奈米流道,人體體液,"本實驗探討低濃度離子的由於檢測方法，實驗利用微奈米流道濃縮晶片，將樣本進行濃縮。由於奈米離子選擇性流道對於液體離子導電度，即離子價性有所限制，因此，我們首先測試人體體液的可濃縮性。我們採用的樣本為血清、尿液、唾液及汗液，研究主軸是將螢光分子加入樣本內，做為濃縮的指示劑，並測試該檢體溶液是否能夠濃縮。藉由濃縮提高待測溶液的濃度，使得在少量檢體、稀薄濃度的狀況下，也可量測樣品內的物質濃度。在檢測方面，我們以具有奈米結構的表面電漿共振技術(Surface Plasmon Resonance, SPR)作為檢測平台。奈米結構表面會因吸附物質的改變，導致表面折射率改變，使得吸收光譜產生位移。因此日後可以依照光譜圖的位移量，推估檢體溶液的離子濃度，期盼此技術能運用於生醫晶片及簡易攜帶型生醫檢測器(Biosensor)上。"
地球與環境科學科,金山神祕海岸浮石事件解密,浮石,化學組成,搬運方式,浮石是一種多孔的火山碎屑岩，氣孔佔總體積很高的比例，因此能浮在水上。本研究針對臺灣新北市金山區神祕海岸所出露沉積層中的浮石進行探討，藉由閱讀文獻、實地考察、採樣、實驗分析等方式，來瞭解浮石的化學組成、礦物種類及可能形成機制與搬運途徑。依照化學成份分析及礦物種類比較結果顯示神祕海岸的浮石與日本、菲律賓的浮石較無關聯，最可能是來自台灣地區並由台灣北部大屯火山系或觀音山噴發所造成。至於其搬運方式，沉積物粒徑大小分析的結果顯示浮石是經由力量強大的海洋搬運作用攜至當地沉積。綜合上述，我們認為金山神祕海岸的浮石最有可能的生成方式為：1867年，由與大屯火山有相同岩漿系統的海底火山噴發出，接著此火山爆發所引發的海嘯將浮石帶至神祕海岸進行沉積。
地球與環境科學科,淘氣精靈與IOD關聯性之探討,淘氣精靈,IOD,降雨,"前人研究發現聖嬰南方震盪(El Niño–Southern Oscillation, ENSO)和淘氣精靈(Elves)兩 者間有顯著關係，顯示淘氣精靈的變化受太平洋上 ENSO 影響，因此我們想探討淘 氣精靈與印度洋震盪(Indian Ocean Dipole, IOD)間是否也存在相似的關聯性。一般以 DMI(Dipole Mode Index)代表 IOD 的發生情形，研究中我們挑出 2005 年 6 月 2015 年 11 月 IOD 正負事件時的海溫、雨量、閃電及淘氣精靈進行比較。研究結果顯示 淘氣精靈在印度洋上也有震盪的現象，且其趨勢與海溫相同，再將其與雨量變化做 比較後，我們推論 IOD 造成的海溫變化影響了大氣，進一步影響淘氣精靈的發生。"
